what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1619539890703
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1619539890704
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1619539890704
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1619539890705
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1619539890705
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1619539890706
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1619539890708
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1619539890708
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1619539890709
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1619539890710
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1619539890710
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1619539890711
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1619539890711
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1619539890711
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1619539890711
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1619539890712
os,sysinfo,,,"win32",1619539890713
arch,sysinfo,,,"x86",1619539890713
ws,sysinfo,,,"win32",1619539890713
locale,sysinfo,,,"en_US",1619539890713
processors,sysinfo,,,"12",1619539890713
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1619539890713
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1619539890713
java.specification.name,sysinfo,,,"Java Platform API Specification",1619539890713
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1619539890713
java.specification.version,sysinfo,,,"1.6",1619539890713
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1619539890713
java.version,sysinfo,,,"1.6.0_23",1619539890713
java.vm.info,sysinfo,,,"mixed mode",1619539890713
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1619539890713
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1619539890713
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1619539890713
java.vm.specification.version,sysinfo,,,"1.0",1619539890713
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1619539890713
java.vm.version,sysinfo,,,"19.0-b09",1619539890713
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1619539890813
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1619539894264
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619539894659
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1619539895033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619539896300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619540617681
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1619540617696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619540620257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542083361
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619542083736
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1619542096427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542098069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542124025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542144203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542144933
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.line",1619542144937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542145904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542205063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542219121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542238482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542242595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542245518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542246786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542252717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542254251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542254453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542254621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542254784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542255088
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1619542276606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542276617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619542298142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619542300699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542301326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542304650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542308202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619542308912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542309649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619542316187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542316424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542316668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542319932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542320827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542352535
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1619542352545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542354447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542356432
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619542356437
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1619542356793
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1619542358229
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1619542358264
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1619542358268
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1619542360853
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1619542360854
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1619542360856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542360879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542362481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542364184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542364786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542367126
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1619542367848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542367871
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1619542369311
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619542370183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542379227
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619542380231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542381859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542382504
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1619542384250
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619542384391
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1619542386166
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619542386315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542405484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542436058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542436936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542453284
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1619542456328
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619542459198
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1619542459367
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619542462936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619542464222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542466042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542467755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542468777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542470538
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619542471674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542473769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542474425
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619542479143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542484416
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619542487499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542489859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542490505
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619542492216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542494942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542495063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542496571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542496722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542496871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542497074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542498043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542498198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542498340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619542499065
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1619542502608
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1619542505962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619542506271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542508110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542509791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542511231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619542512557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542513147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542513816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542514165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542519580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542526250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619542526832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542529738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619542530631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542531310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619542531986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542532428
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619542535484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542537117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542538157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542538714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542542102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542548109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542548996
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1619542549200
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1619542549204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542549788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542639663
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1619542639668
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619542640425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619542643534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542644896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542647053
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619542657621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542659257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542660225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542662959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542663800
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1619542663955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542665906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542665917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619542667385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543313587
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1619543313591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543316993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543318675
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619543318686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619543332987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619543333210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619543333528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619543336658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543338123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543372842
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1619543372850
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619543373864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543377592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543379240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543381089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543381530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543383283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543384269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543388480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543389305
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1619543389460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543391337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543391346
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619543401867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543403571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543481335
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1619543483816
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1619543484001
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1619543484171
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1619543484534
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1619543484879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619543488035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619543492323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543495350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619543497463
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619543502699
