what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619544076149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619544077782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619544082046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544085752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544086903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619544091946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619544094774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544117795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544155201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544194500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544196645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544197652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544203221
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619544205524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544207143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544207674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544211227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544212041
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1619544212194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544212226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544215089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544216998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544258899
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619544258911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544260635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544309850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544313097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544326899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544327649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544496078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544496701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544499654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544500982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544509023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544515128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544517444
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1619544523756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1619544524504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619544524906
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619544526533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544528227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544529324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544532110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544540872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544543200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544544021
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1619544544175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544546154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544546163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544551505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544627085
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619544627099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544630285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544632806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544636388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544640574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1619544645038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619544647116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619544648176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544652039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544654437
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619544655939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544657409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544658393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544661869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544662687
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1619544662839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544664809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544664818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544667912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544732202
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619544732222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619544733430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619544733605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619544733835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619544740369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619544745180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619544750857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619544754867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619544757747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619544758126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619544761915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546037416
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1619546037428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546038721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546039409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546048081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546050548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546051324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546053604
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1619546053607
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619546054063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1619546056397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619546056788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619546057935
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1619546060556
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1619546060741
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1619546061151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546076493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546080006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546081735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546082608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619546083256
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619546086529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546090439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546092088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546095453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546095892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546099002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546099980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546104382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546105266
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1619546105430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546106999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546300306
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619546300318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619546302049
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619546302999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546304271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546305360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546308101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546308920
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1619546309073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546310937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546310947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546313896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546369713
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619546369729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619546376394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546377566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546379416
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619546382026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546383515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546384586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546388110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546388951
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1619546389103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546391032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546391043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546393856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546454969
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619546454984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619546455226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619546455672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619546456012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619546456501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1619546458791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1619546459217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619546459828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619546460497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546461816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546464176
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619546464643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546466271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546467344
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619546468296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546472806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546474149
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1619546474213
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619546474250
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1619546474424
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1619546474424
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1619546474425
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1619546474425
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1619546474426
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1619546474426
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1619546474426
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1619546474426
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1619546474426
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1619546474427
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1619546474428
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1619546474430
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1619546474431
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1619546474433
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1619546474433
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1619546474436
